Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50
0.22713553511442242,0.714536714003611,0.78313496808403,0.2914894994844638,0.4214117347787727,0.25781691156806386,0.45773258415938334,0.0949391728868274,0.4922753583339907,0.16219104536819484,0.6495921749991876,0.6744853628098381,0.03915908701199233,0.18913887671055307,0.7122268265518636,0.9131431379837062,0.16232784590123306,0.26223182247193066,0.1993490417562962,0.8748400277253066,0.3839195847079506,0.43531982310615913,0.447042565136344,0.06920457549415537,0.37540632475443836,0.8444340252807925,0.4762974927684087,0.35641368976692767,0.018694874186124477,0.4865381456455824,0.1946309037198094,0.44181992094259515,0.24339523244090056,0.6376279007939333,0.1486832524573759,0.7241492349924766,0.8450487392666882,0.6201519950716344,0.8663696067258957,0.5475644462312863,0.29090697730933723,0.8575042759802831,0.3482415638825017,0.6282842108407313,0.9839986532959379,0.06982040645087884,0.8955162553385542,0.9507375085482012,0.5688751259995778,0.0923941809498855
0.07073388377557277,0.8383387203468001,0.355545521122561,0.28255858366799347,0.43031649251527515,0.6610437550966002,0.1221712759593766,0.2821611431817964,0.7589529776720678,0.10455799778771113,0.6891032976584759,0.11472050996136429,0.23107623243457098,0.17525918274479768,0.5114443309697234,0.8718166546889579,0.2661066751289668,0.9933061162957005,0.6446050530171964,0.30986274245468726,0.9927186953868317,0.6903907575822329,0.7694189930863023,0.9830777596564447,0.6438284391585709,0.38740988202555426,0.7294767968926141,0.8137949232929992,0.5236230669804814,0.26477725116189166,0.7444918392236043,0.37125351425881925,0.9236987453126023,0.8147684612752724,0.09509596878383952,0.2224633959380582,0.014513826968978627,0.668831252327021,0.4501141094379667,0.39925646348685173,0.862749944578781,0.7858362173238096,0.95901457093052,0.5745179593007489,0.44893672281284147,0.014661735540310361,0.5914489944735625,0.8390547810232105,0.6912445093867197,0.7366849495970538
0.9364945264914453,0.9159325957329941,0.2405032980059033,0.9662834361655126,0.9050481495684997,0.09983326944889837,0.5152236793053341,0.6342823907731583,0.2908768513352138,0.5259227998505199,0.823887472505057,0.5152421289242389,0.36166038797280575,0.5713255444189304,0.5216848996651763,0.6777873687481399,0.8865388759468726,0.08672119995846927,0.39908657214902266,0.6660797127758663,0.40660969496704635,0.38243728334897575,0.062453279540260476,0.41843832431571204,0.8125348995426794,0.7047694891400704,0.9140624599148517,0.9000077182481274,0.760273795287745,0.6512713544280294,0.5636320006307097,0.02449056961111895,0.4960143893009551,0.5522153597602437,0.04989268370867572,0.15122715223813388,0.8294036716079927,0.7760794925153089,0.10343606835849495,0.21483221427791022,0.21869145249217325,0.13128879062558974,0.9697927147549401,0.9842305787243041,0.9289340976530239,0.3391234709738501,0.037210183505498096,0.8618640350465082,0.7655387655917935,0.7686732140727695
0.17971916569885027,0.772487408833151,0.15353123104745714,0.49584151987063785,0.014672681863475034,0.9506312090280538,0.04324438562501709,0.8072976607556949,0.6093195706497908,0.31348385653792765,0.8514749635416639,0.9906703203457876,0.3288808888121162,0.5975976376935442,0.32869005526345974,0.8237977277488544,0.7408645302702276,0.39365601074464285,0.08392983545662602,0.6358618452176952,0.34990322280256225,0.9076817803050677,0.3305692600343385,0.7630748266003031,0.9243286052358275,0.8680360919431955,0.016130382017596978,0.6499453094695687,0.658069948615026,0.30875023272379065,0.9710096128654803,0.7459901949207847,0.34147438560876375,0.9830250173840379,0.08542974730579189,0.44269441161743306,0.9191325786535874,0.051810802207181594,0.7626606629162148,0.4476506953900924,0.4457522504631005,0.11141608937429082,0.33913961403698833,0.23075257842554675,0.047512260048736876,0.6457359410822517,0.13642777351202273,0.5073665343558345,0.7499446941897822,0.05308956204555948
0.6116567210339396,0.8706981289607938,0.320382954220247,0.5545087465324894,0.1594887390001185,0.010584986852922973,0.06317175780013229,0.5127810742219941,0.11276715990579422,0.9632676115508599,0.27845085623453103,0.09606468130488188,0.6943650652552806,0.4389110805294135,0.16364486142051493,0.38792014114873374,0.7203601280148035,0.2690924297661297,0.279114900373171,0.831209780644933,0.4782750845400323,0.9834505601726042,0.9191465387465924,0.33923177836887475,0.9077840033161871,0.13274461228818135,0.26448472477745744,0.28998113130611836,0.26117948553713943,0.11663538286969644,0.41550445589024154,0.668533166441904,0.13987018343581226,0.2781355399567049,0.8768993160517345,0.949169711070721,0.20690760716130285,0.15356549413404763,0.7352575467117936,0.4884930890722131,0.5542662061748962,0.9033267620550359,0.16089403310144623,0.3161241984723797,0.9071373240982193,0.8399638154913562,0.5680650492827327,0.2954965066863111,0.07096164577469677,0.9459936188609447
0.046437601836601505,0.08976987485834742,0.9963267666739462,0.49670329687809023,0.5617678500977554,0.9276470718230942,0.12924739619381498,0.0641188010779925,0.21979182526775665,0.5022611853526375,0.49369850489333567,0.16759249173413193,0.6340976550288292,0.14563838723405553,0.852424063567228,0.2698815956377192,0.8323060773962015,0.725230991143365,0.7254965156547868,0.0638039244248485,0.6438891118517465,0.7573104190084073,0.47633804763757803,0.02299553542061794,0.0848934325657067,0.09889005702707887,0.7090535358389675,0.031928398021066395,0.019072253630319058,0.6344777911691071,0.20291503640321495,0.14282106654547755,0.732617269530943,0.8132953469044959,0.18927438863493506,0.48327487414137626,0.4048430161563782,0.15962943253262984,0.71317416320205,0.27514167096389797,0.9874269358695473,0.37045398004013796,0.271251028107814,0.9209420236289417,0.07070347352627104,0.7157397499070616,0.9053469250892452,0.4249830452141329,0.5857016690740015,0.4761850849456517
0.5857191325829936,0.42286944071256827,0.6779172752056553,0.19349961528860593,0.013609516452016246,0.5027637772489011,0.8299037224441507,0.006494579789184551,0.3600361912620882,0.981217596604166,0.5792264537132065,0.3700811988979973,0.827049454757142,0.15697805254304098,0.3771568639155518,0.45957697680851706,0.20078553498257312,0.06592893655512555,0.715935423240379,0.6131281271421419,0.27087491968564636,0.5183528275780575,0.7079201482625547,0.7536857758659893,0.35197974323424386,0.055115236326869654,0.7426630570309789,0.07583016575265467,0.435179484307028,0.6491183025875192,0.9895562636818784,0.3031063187489529,0.6314511232612743,0.6542829057975887,0.32837635377029006,0.26376635984607755,0.05797622068329489,0.5995178164467502,0.03929507099088525,0.10326283598080599,0.5457668662054577,0.6450745668993465,0.7261481167392181,0.07108323327194321,0.15286350956474803,0.6185353447197742,0.9029795406728293,0.8206138234046015,0.9157169482089179,0.35043037655378917
0.38135713602172927,0.14612720820205338,0.7447942097334753,0.6412197576096401,0.3816249733680047,0.7382912486242059,0.5040836005836612,0.7217487386676222,0.37245711331363907,0.8694554432074376,0.8283172392136684,0.3217411879840927,0.49257795474657673,0.8667705747675298,0.2388164457286417,0.05773959981418375,0.03254302670753584,0.4913301902362651,0.8151691876572208,0.9592936283143008,0.2169380389945902,0.7134280659617166,0.07196050157843559,0.38027948264905975,0.25773800720079376,0.7182996063378512,0.7860331912707598,0.2695603778592598,0.04867538113712888,0.4602300694810809,0.9245284870958872,0.30411917592202375,0.6791707052879218,0.8939154774336588,0.055686595236931646,0.252059324972853,0.05037088555557512,0.7853252921505307,0.3044616626068295,0.5472908491345199,0.2791272578443945,0.8514044718717504,0.6774808716946492,0.9957314083921954,0.3647903484452034,0.8521304178309794,0.8360647729002311,0.9520867760292478,0.1148973910819967,0.6534884253223922
0.6841122275629337,0.6216153868588561,0.7451517647829483,0.3636312378757043,0.10833246812871955,0.5478305373548578,0.19155090928517093,0.8887827338321435,0.07417124852888202,0.31145897921380317,0.13998445557481964,0.4176604799119028,0.19973021283061299,0.10436094849032151,0.16758051600244916,0.9233579890121758,0.2550188299410905,0.7842713301570279,0.05784740941805999,0.28623047419801007,0.29769946009544357,0.03416424942910323,0.14859203297598034,0.32496661866722265,0.5453928801564736,0.8659542427619255,0.9146132182639827,0.10543350007679264,0.47716756232251634,0.3009243403676004,0.13905229750864523,0.564897375868254,0.9385853785034606,0.373336123568372,0.18862445648830417,0.9397384975776221,0.0885163766385646,0.21480243983503144,0.7471211810139238,0.48442378354400817,0.999550895312962,0.409204187305216,0.3698224495841682,0.451771669826175,0.3484835630096269,0.5515199356927578,0.6821079514413471,0.162828083976847,0.41074870707106137,0.408919028994576
0.49935634510504545,0.9004455991648933,0.021628428089196294,0.6678902452670399,0.8008234575106223,0.6907669265613031,0.10589242904517104,0.9844716173641989,0.061912277643360936,0.26417080714374463,0.2138281990406905,0.017767449050924866,0.6304046420322552,0.44960026736224046,0.33895942808756985,0.15740851745758633,0.4384920131424356,0.03320034738444777,0.42996327370575815,0.08497083072991884,0.520625085328283,0.8368689166133205,0.0003448950449255195,0.9154086460188631,0.10751964050013174,0.5701201914889258,0.41196501376290007,0.7313819127494092,0.3173859714053674,0.020431646949055304,0.36300501211561575,0.606095452788291,0.4043967080440597,0.5427654948983056,0.1258473962548019,0.2061624419407181,0.9874146047469766,0.6803886649749115,0.8888515662735363,0.2646125005115191,0.4666835714449429,0.7536609078925846,0.3230812073433448,0.6492309574072885,0.45889168212496834,0.589064225622299,0.4968888229078603,0.7612201025616336,0.5982530360920856,0.041873044394134085
0.34876727601473956,0.250092903555143,0.9954102656999521,0.0496421682890249,0.9392860634059723,0.8794234503673878,0.25645053268667906,0.18450953193295683,0.6776589257671056,0.0743722298211883,0.5224840349805536,0.5644572686055966,0.40837671377602136,0.2894426540791948,0.8175359209638001,0.2607998888108959,0.967967169916076,0.7263930128502323,0.936954851647164,0.6131526770209317,0.765998188026671,0.6549074004895925,0.33148939136906397,0.2106927570202788,0.9804018150028038,0.7739904590778518,0.5735140772133831,0.31389822247671884,0.19516235245767488,0.35969558862874385,0.38401754333364757,0.7561253938913691,0.7791351574710262,0.07982661416420844,0.6107671111447743,0.749658500863627,0.20158967957006857,0.3253656572625272,0.9384225038046362,0.11903909525969358,0.9585226094342629,0.7290077374564177,0.6374026087813024,0.6577305499064874,0.649256431886716,0.3262978020786118,0.4765615414336182,0.47786014550862266,0.9962457854088919,0.1000286648326918
0.6395917253781542,0.013248407030292286,0.9434403476637115,0.11339614143084165,0.8183529793570778,0.7217510997952867,0.8419665586312799,0.580046711778936,0.0677530628414229,0.42051515235551884,0.5709214372235618,0.3934031426867779,0.14023253044069273,0.8585667446883912,0.6132345352403706,0.3687559462778136,0.316048329174358,0.3857177826018342,0.2676286383235449,0.803386841843219,0.4396291081365583,0.3421712879507621,0.6365067711491806,0.48009713954321465,0.035755975286812514,0.8798849721541747,0.5667074202947933,0.340777072921545,0.8069473197193051,0.5180837374619556,0.7904056778667516,0.7672184962059864,0.9684777246484302,0.7796082200495646,0.6487029414499184,0.750705195261223,0.4326148652665118,0.01351276109647892,0.5016040355353395,0.2677852441846128,0.48676660237873093,0.33272125291143273,0.8666089786110086,0.18208371839015747,0.5236467313090332,0.050908761584857465,0.6806209099243399,0.7395334566991602,0.4788305403539207,0.004240268942475867
0.31292146090995465,0.1120283678255024,0.3127772231864403,0.44249740061614606,0.8448933273551751,0.6650415927630322,0.7896929666858452,0.29577655841898554,0.4834240921785903,0.43130312925241443,0.20851926295926926,0.968837642057382,0.26205664140825136,0.4219751552626274,0.7758544665612707,0.2710750954028447,0.8856061735694897,0.29465111621424234,0.9704673310183024,0.1565299723225354,0.2818029378027068,0.8416825215205247,0.21364791132754224,0.095319560360283,0.2594368170405711,0.636675217861824,0.8305864461780421,0.9625709058650826,0.738509965567952,0.7410423556995649,0.32144667418128015,0.21710776106790053,0.16279539426887946,0.6562071837050039,0.2660100832932001,0.40177005534315957,0.46178538735281416,0.7976372187973129,0.7705081411206028,0.11394271759237129,0.9188649450418183,0.763818175688382,0.8241022045772702,0.915121602624355,0.5326320435032161,0.4120489968990232,0.27092606594678337,0.20972724224102757,0.1869367658380101,0.21432293141109005
0.9579468433484694,0.7303047305394847,0.2091970314583671,0.9439814376980301,0.021968208023739222,0.7323079168858949,0.7085569650780333,0.49262105146862356,0.9749978279396548,0.1166088002471144,0.39651445327510537,0.3061099527614931,0.4306805151471548,0.15153048350909804,0.639033624335527,0.832780630653765,0.03589996797597916,0.6974344010023089,0.9045798706951247,0.7992692733916705,0.5484897919327164,0.31100529848287295,0.5579822313546553,0.7145202517090571,0.7104212226086852,0.33921585006974764,0.39630171495663724,0.19381768138408262,0.3437455214394317,0.35201273373065,0.557967838765073,0.07646205641248638,0.5957648009559582,0.32153714741226824,0.7160891813945018,0.6225911590897306,0.009618007237953918,0.15182481776936818,0.30657129991021526,0.3460727918239054,0.842975275894794,0.5159882489295224,0.21565876659377303,0.892964140770326,0.14595425611124746,0.9648555408041097,0.38210850233035554,0.49228660794076406,0.9238246447757461,0.4052982971577763
0.33068730797839185,0.7000443888195144,0.5077014500606608,0.050453201738523745,0.2918197125271097,0.817149722222187,0.16027419701828416,0.8416141246121468,0.3336392132506646,0.23075647509478037,0.997207667747347,0.2668176269211079,0.7690364009418118,0.7495989069508366,0.19513903943680277,0.23835076698304847,0.5029178340382728,0.432074107483735,0.7036514980075291,0.007796216809955792,0.011671868388872464,0.6534664106450501,0.16357428795403928,0.6351927450528575,0.501556128450121,0.13682707769688762,0.13460852686574687,0.6931097499016999,0.22551281598708584,0.9463016145649628,0.5730545940169147,0.6991108357311677,0.015224194620356069,0.6068039297597999,0.5817388984728038,0.553526438393063,0.6968677227094343,0.8518272459095001,0.46031165528860996,0.36310169358124,0.44063110057537025,0.9884283941675305,0.004258904007181985,0.5888105746651746,0.18872457660976594,0.49991654017248743,0.34638725669139403,0.5727035587012689,0.8757728082979989,0.9212215081392965
0.18129067736732818,0.165904022300576,0.21033702488680706,0.9742297465554698,0.5085983990662578,0.3135431800472661,0.7956903095866402,0.2755822567504096,0.24881343318122628,0.9543770284437406,0.259353846325984,0.3626767136860083,0.939157025600746,0.9813888585865699,0.44667655731291644,0.10685485684260176,0.051416808505613254,0.784736642840283,0.742429775108374,0.3170821589842775,0.9146861574671445,0.181772147902157,0.16305095194101338,0.8973632756116241,0.4458070821941258,0.977330796904545,0.8614138798917157,0.1907620108309448,0.012628119400534876,0.5118905314561552,0.30143846430901,0.49323595368930206,0.4970714546381272,0.4581412282370485,0.748781035252005,0.606136586633501,0.1313231455348799,0.32043105254937043,0.632262479371189,0.59366209802646,0.7583149865545212,0.9433920980777203,0.5690732918998384,0.713881677917687,0.42799097731844715,0.7869550972196817,0.019501061971830547,0.07662853619633092,0.6041537161100006,0.6263209794000604
0.8771044540559959,0.06740628167745644,0.6176327729328643,0.5249274621504495,0.7130177436616018,0.47583889812929614,0.8473906058356747,0.6196280943676522,0.2102370687941555,0.5425897828204486,0.7847172487524618,0.8806508317437776,0.5242528698707583,0.05879427546944005,0.17928952855204927,0.059983154739336575,0.07252396280411999,0.07979971852073087,0.270924631923008,0.08538850613357252,0.6300737868196951,0.30589035642632023,0.3866709016335085,0.6963464554078498,0.762791000812881,0.7977658485415927,0.34720886274188034,0.939649883172106,0.8569676475030077,0.21033775261511867,0.7826858423574337,0.4860657080700168,0.3547650836910967,0.8546171513446794,0.8205001101868633,0.9114216956670274,0.8499307235021178,0.26120622569945584,0.1741367809471479,0.6239121907123774,0.3018390580121584,0.2005552018481377,0.258921080663437,0.3729202648032136,0.6442669443492399,0.028288574624724894,0.6367511316960917,0.8200436399978569,0.6062354211059263,0.6602488459605471
0.5042444352364568,0.7411647818149396,0.059241916818428275,0.3841413612717517,0.5617133343874241,0.31088138779317676,0.38500034728126664,0.7050093222759168,0.4690773107299586,0.7211364947371051,0.538446837067349,0.5020971864709507,0.11274367194786084,0.5204489289602144,0.8555749727883392,0.6846012090022041,0.6337716676628906,0.87935564484774,0.9784810442505391,0.790664622224327,0.8653760905283724,0.13918805291665604,0.09496233649758923,0.6866092521498457,0.6307648921913676,0.5301316729370922,0.9941344733915338,0.02880829506549032,0.8294264112426905,0.1884449214756162,0.5627061384770393,0.08120282492073161,0.9110565971966479,0.49952386316765063,0.3202623970282721,0.8649356476174198,0.8147292421006684,0.9600227872643345,0.4979553275259885,0.9834661588813075,0.5209563427609728,0.7215995213929692,0.26999956156655414,0.1961342328232828,0.5964597911473242,0.11125842754341753,0.04468287746033839,0.8068692855666524,0.9448818880600672,0.4685117385503914
0.5389369351253834,0.486030245409236,0.4294892878369866,0.9360075231983608,0.43805272457445965,0.4304817398701192,0.43804560684715643,0.5282439388004287,0.3331908989129617,0.41630626142876204,0.4639291242503579,0.05209142849958037,0.8682458731263858,0.4916092779555251,0.4269787092569778,0.48328435206098097,0.32649995670946386,0.11115202642174027,0.013313994812261143,0.33955833570834515,0.3670976490412995,0.3115793411312341,0.5852286200331474,0.7698077068166671,0.38097273542489396,0.13180635482131398,0.19970667707737677,0.5168218369015567,0.24776343527041234,0.9957518003750964,0.8821759685158277,0.3946791715338004,0.6164813578212123,0.015944664331590364,0.24232211035800222,0.630884498875659,0.21124987443100007,0.8025599692634113,0.8005010421389133,0.01175491589865385,0.3259579062532012,0.054632052274784626,0.9452259260378458,0.4951187938684034,0.46390296190936775,0.12280183118528454,0.05819472891355704,0.519318805934927,0.8785870280004209,0.04174983114456121
0.5087020267058009,0.8574949077501298,0.5218016820460134,0.7196837298006928,0.49786156002561777,0.29743675864973285,0.8086756647775487,0.8716035896450196,0.6714840207208076,0.9541651500404494,0.5220869723567456,0.5234683592996067,0.348099940152391,0.11129010158911312,0.09733312464353927,0.6663355583594301,0.9218018522439629,0.0017192021581938777,0.09621576665176845,0.905938056334949,0.9118645927604087,0.7343629586773699,0.7056592354272684,0.20476807005829223,0.9439927101791732,0.38297609263128596,0.6521003033577831,0.07485753361949254,0.46883791045639023,0.5616751060333111,0.8700051171166465,0.21412262984965835,0.3941530589020271,0.5571021801285898,0.4344391557372286,0.6148586363256177,0.9397261551523789,0.16018858535269143,0.86309572833055,0.11423248482501658,0.6892769377864573,0.6085230167305352,0.48397254138596624,0.7022102123939499,0.14132914000393426,0.7969536982459835,0.10073736547572454,0.10219889818595251,0.10279642633926023,0.4373509728366297
